Unnamed: 0,csa_code_origin,csa_code_dest,CarrID,yearq,Segid,seg_entry_tplus1,Dist,Dist_sq,pop_origin,pop_dest,ln2002pssgrdens,seg_entry_t,nonstop_comps,orig_share,dest_share,any_origin,any_dest,scheduled_flights,fstseats,busseats,ecoseats,scheduled_aircraft_max_take_off_weight,scheduled_aircraft_hold_volume,scheduled_aircraft_range_stat_miles,capacity_t,capacity_tplus1
19518,43,53,6,15,1627,1,0.128688412,0.016560707,2123960,3259945,12.55614484,0,3,0.051283234,0.026290041,1,1,0,0,0,0,0,0,0,0,0
19524,43,53,12,15,1627,1,0.128688412,0.016560707,2123960,3259945,12.55614484,0,3,0.205350709,0.107517805,1,1,0,0,0,0,0,0,0,0,0
19572,43,57,12,15,1631,0,1.704958179,2.906882394,2123960,2791682,11.59316815,1,1,0.205350709,0.308670904,1,1,0,0,0,0,0,0,0,0,0
19584,43,58,12,15,1632,1,2.495772468,6.228880211,2123960,2684639,7.82084088,0,2,0.205350709,0.299438066,1,1,0,0,0,0,0,0,0,0,0
19602,43,60,6,15,1634,0,1.121243913,1.257187913,2123960,975476,9.761693547,1,0,0.051283234,0.017651157,1,1,0,0,0,0,0,0,0,0,0
19608,43,60,12,15,1634,0,1.121243913,1.257187913,2123960,975476,9.761693547,1,0,0.205350709,0.333081631,1,1,0,0,0,0,0,0,0,0,0
19624,44,46,4,15,1636,0,0.265909147,0.070707674,5880912,2361482,12.66743593,1,5,0.021962522,0.014148972,1,1,0,0,0,0,0,0,0,0,0
19625,44,46,5,15,1636,0,0.265909147,0.070707674,5880912,2361482,12.66743593,1,5,0.044402551,0.044275427,1,1,0,0,0,0,0,0,0,0,0
19626,44,46,6,15,1636,1,0.265909147,0.070707674,5880912,2361482,12.66743593,0,5,0.015476439,0.009248493,1,1,0,0,0,0,0,0,0,0,0
19633,44,47,1,15,1637,0,0.337507815,0.113911525,5880912,998979,12.07411715,1,5,0.059617883,0.126652463,1,1,0,0,0,0,0,0,0,0,0
19734,44,55,6,15,1645,1,1.921974385,3.693985538,5880912,1072748,11.01290789,0,2,0.015476439,0.01566284,1,1,0,0,0,0,0,0,0,0,0
19757,44,57,5,15,1647,0,0.811492657,0.658520333,5880912,2791682,11.99357844,1,4,0.044402551,0.026274917,1,1,0,0,0,0,0,0,0,0,0
19764,44,57,12,15,1647,1,0.811492657,0.658520333,5880912,2791682,11.99357844,0,4,0.155219541,0.308670904,1,1,0,0,0,0,0,0,0,0,0
19769,44,58,5,15,1648,1,0.922374967,0.85077558,5880912,2684639,12.64163686,0,6,0.044402551,0.158099337,1,1,0,0,0,0,0,0,0,0,0
19777,44,59,1,15,1649,0,1.149955928,1.322398637,5880912,892635,5.308267697,1,0,0.059617883,0.153626209,1,1,0,0,0,0,0,0,0,0,0
19800,44,60,12,15,1650,0,2.051549947,4.208857184,5880912,975476,5.746203191,1,1,0.155219541,0.333081631,1,1,0,0,0,0,0,0,0,0,0
19826,45,48,2,15,1653,0,0.601391468,0.361671698,4046571,402383,12.26153573,1,4,0.01711722,0.046230379,1,1,0,0,0,0,0,0,0,0,0
19848,45,49,12,15,1654,0,1.858854654,3.455340626,4046571,565956,5.700443573,1,2,0.355145276,0.110669804,1,1,0,0,0,0,0,0,0,0,0
19855,45,50,7,15,1655,1,0.29881243,0.089288868,4046571,2947222,13.33479051,0,4,0.02539383,0.032558329,1,1,0,0,0,0,0,0,0,0,0
19858,45,50,10,15,1655,0,0.29881243,0.089288868,4046571,2947222,13.33479051,1,4,0.043043908,0.101296956,1,1,0,0,0,0,0,0,0,0,0
19861,45,51,1,15,1656,1,0.842353943,0.709560165,4046571,1932720,12.00041286,0,3,0.033630083,0.19430921,1,1,0,0,0,0,0,0,0,0,0
19864,45,51,4,15,1656,1,0.842353943,0.709560165,4046571,1932720,12.00041286,0,3,0.025689248,0.121743842,1,1,0,0,0,0,0,0,0,0,0
19973,45,60,5,15,1665,0,0.110524179,0.012215594,4046571,975476,12.15697168,1,3,0.028007519,0.057943021,1,1,0,0,0,0,0,0,0,0,0
20000,46,48,8,15,1667,0,2.078466817,4.32002431,2361482,402383,0,1,1,0.370604378,0.133252443,1,1,0,0,0,0,0,0,0,0,0
20024,46,50,8,15,1669,0,2.098164236,4.402293162,2361482,2947222,11.71868682,1,2,0.370604378,0.112067618,1,1,2,12,0,108,76,27,4221,2,0
20026,46,50,10,15,1669,0,2.098164236,4.402293162,2361482,2947222,11.71868682,1,2,0.045056251,0.101296956,1,1,2,12,0,108,76,27,4221,2,0
20036,46,51,8,15,1670,1,1.277416527,1.631792983,2361482,1932720,6.563855527,0,1,0.370604378,0.146456828,1,1,0,0,0,0,0,0,0,0,0
20060,46,53,8,15,1672,0,2.120496338,4.496504721,2361482,3259945,11.68421978,1,3,0.370604378,0.094996329,1,1,2,16,0,126,77,39,3418,2,0
20062,46,53,10,15,1672,0,2.120496338,4.496504721,2361482,3259945,11.68421978,1,3,0.045056251,0.10595231,1,1,2,16,0,126,77,39,3418,2,0
20063,46,53,11,15,1672,0,2.120496338,4.496504721,2361482,3259945,11.68421978,1,3,0.31596351,0.019499871,1,1,2,16,0,126,77,39,3418,2,0
20088,46,55,12,15,1674,0,1.656491218,2.743963156,2361482,1072748,5.97126184,1,0,0.140125493,0.171275665,1,1,0,0,0,0,0,0,0,0,0
20101,46,57,1,15,1676,0,0.553501357,0.306363752,2361482,2791682,11.31076032,1,3,0.000156208,0.305553551,1,1,0,0,0,0,0,0,0,0,0
20105,46,57,5,15,1676,0,0.553501357,0.306363752,2361482,2791682,11.31076032,1,3,0.043280409,0.026274917,1,1,0,0,0,0,0,0,0,0,0
20116,46,58,4,15,1677,1,0.876138394,0.767618486,2361482,2684639,12.20681737,0,6,0.014256892,0.067461411,1,1,0,0,0,0,0,0,0,0,0
20132,46,59,8,15,1678,1,0.899074515,0.808334983,2361482,892635,0,0,0,0.370604378,0.428524982,1,1,0,0,0,0,0,0,0,0,0
20147,46,60,11,15,1679,0,1.795505477,3.223839917,2361482,975476,0,1,1,0.31596351,0.001057568,1,1,0,0,0,0,0,0,0,0,0
20185,47,51,1,15,1683,0,1.223697158,1.497434735,998979,1932720,9.812851432,1,3,0.127108478,0.19430921,1,1,0,0,0,0,0,0,0,0,0
20197,47,52,1,15,1684,1,0.413546002,0.171020296,998979,1222544,7.516433303,0,2,0.127108478,0.044220591,1,1,0,0,0,0,0,0,0,0,0
20228,47,54,8,15,1686,0,1.432657256,2.052506813,998979,,7.390181428,1,1,0.362831188,0.051771032,1,1,0,0,0,0,0,0,0,0,0
20268,47,57,12,15,1689,0,0.667104926,0.445028982,998979,2791682,11.77626618,1,2,0.216998644,0.308670904,1,1,0,0,0,0,0,0,0,0,0
20304,47,60,12,15,1692,0,1.852466976,3.431633898,998979,975476,4.770684624,1,0,0.216998644,0.333081631,1,1,0,0,0,0,0,0,0,0,0
20348,48,52,8,15,1696,0,1.827195887,3.33864481,402383,1222544,0,1,0,0.129628297,0.482926396,1,1,0,0,0,0,0,0,0,0,0
20389,48,56,1,15,1700,0,0.114569361,0.013126138,402383,2050618,4.543294782,1,0,0.082734188,0.042652634,1,1,0,0,0,0,0,0,0,0,0
20396,48,56,8,15,1700,1,0.114569361,0.013126138,402383,2050618,4.543294782,0,0,0.129628297,0.118292192,1,1,0,0,0,0,0,0,0,0,0
20398,48,56,10,15,1700,1,0.114569361,0.013126138,402383,2050618,4.543294782,0,0,0.090782826,0.091943723,1,1,0,0,0,0,0,0,0,0,0
20400,48,56,12,15,1700,1,0.114569361,0.013126138,402383,2050618,4.543294782,0,0,0.52532414,0.508451896,1,1,0,0,0,0,0,0,0,0,0
20408,48,57,8,15,1701,1,1.571113374,2.468397234,402383,2791682,8.191186005,0,0,0.129628297,0.288837857,1,1,0,0,0,0,0,0,0,0,0
20425,48,59,1,15,1703,0,1.31934793,1.74067896,402383,892635,7.202661197,1,0,0.082734188,0.153626209,1,1,0,0,0,0,0,0,0,0,0
20432,48,59,8,15,1703,0,1.31934793,1.74067896,402383,892635,7.202661197,1,0,0.129628297,0.428524982,1,1,0,0,0,0,0,0,0,0,0
20444,48,60,8,15,1704,1,0.710943376,0.505440484,402383,975476,8.900685319,0,2,0.129628297,0.293031735,1,1,0,0,0,0,0,0,0,0,0
20545,49,58,1,15,1713,1,0.104300545,0.010878604,565956,2684639,7.813995675,0,0,0.068767277,0.105944733,1,1,0,0,0,0,0,0,0,0,0
20551,49,58,7,15,1713,0,0.104300545,0.010878604,565956,2684639,7.813995675,1,0,0.061406766,0.049906765,1,1,0,0,0,0,0,0,0,0,0
20556,49,58,12,15,1713,0,0.104300545,0.010878604,565956,2684639,7.813995675,1,0,0.112750383,0.299438066,1,1,0,0,0,0,0,0,0,0,0
20642,50,56,2,15,1721,1,0.464089339,0.215378914,2947222,2050618,12.89283448,0,1,0.054153658,0.060717595,1,1,0,0,0,0,0,0,0,0,0
20659,50,57,7,15,1722,1,1.549502895,2.400959221,2947222,2791682,12.02300881,0,5,0.032544572,0.038390061,1,1,0,0,0,0,0,0,0,0,0
20660,50,57,8,15,1722,0,1.549502895,2.400959221,2947222,2791682,12.02300881,1,5,0.113310298,0.288837857,1,1,0,0,0,0,0,0,0,0,0
20664,50,57,12,15,1722,1,1.549502895,2.400959221,2947222,2791682,12.02300881,0,5,0.364315201,0.308670904,1,1,0,0,0,0,0,0,0,0,0
20724,51,53,12,15,1727,1,1.774430857,3.148604865,1932720,3259945,7.978653729,0,3,0.384880869,0.107517805,1,1,0,0,0,0,0,0,0,0,0
20792,51,59,8,15,1733,1,0.484601942,0.234839042,1932720,892635,7.782807263,0,0,0.145302543,0.428524982,1,1,0,0,0,0,0,0,0,0,0
20808,51,60,12,15,1734,0,0.760569949,0.578466648,1932720,975476,4.248495242,1,0,0.384880869,0.333081631,1,1,0,0,0,0,0,0,0,0,0
20861,52,57,5,15,1739,0,0.256820751,0.065956898,1222544,2791682,11.84957626,1,1,0.07022719,0.026274917,1,1,0,0,0,0,0,0,0,0,0
20876,52,58,8,15,1740,1,0.732100177,0.535970669,1222544,2684639,10.5390321,0,2,0.485464912,0.100639874,1,1,0,0,0,0,0,0,0,0,0
21070,55,56,10,15,1756,1,0.530464203,0.281392271,1072748,2050618,11.71623359,0,2,0.030750628,0.091943723,1,1,0,0,0,0,0,0,0,0,0
21097,55,59,1,15,1759,1,0.923744345,0.853303615,1072748,892635,10.54088415,0,1,0.030663978,0.153626209,1,1,0,0,0,0,0,0,0,0,0
21120,55,60,12,15,1760,1,0.601460198,0.36175437,1072748,975476,9.700820421,0,1,0.172423119,0.333081631,1,1,0,0,0,0,0,0,0,0,0
21168,56,60,12,15,1764,0,0.741609357,0.549984439,2050618,975476,9.229554591,1,1,0.510524659,0.333081631,1,1,0,0,0,0,0,0,0,0,0
21176,57,58,8,15,1765,1,0.871112485,0.758836961,2791682,2684639,12.21220878,0,2,0.285984502,0.100639874,1,1,0,0,0,0,0,0,0,0,3
21228,58,60,12,15,1769,0,1.718479358,2.953171303,2684639,975476,7.22620901,1,1,0.299946329,0.333081631,1,1,0,0,0,0,0,0,0,0,0
